device_id,timestamp,amount,channel,country,is_fraud
device-0059,2024-06-15T10:56:31Z,1.0,online,CA,0
device-0059,2024-06-27T06:21:53Z,225.79,pos,CA,0
device-0059,2024-06-28T08:50:42Z,275.14,online,CA,0
device-0059,2024-06-28T15:31:14Z,235.71,pos,CA,0
device-0059,2024-07-02T11:38:01Z,8.41,online,CA,0
device-0059,2024-07-03T19:35:51Z,140.19,online,CA,0
device-0059,2024-07-03T23:10:08Z,129.34,pos,CA,0
device-0059,2024-07-09T12:34:26Z,238.67,pos,CA,0
device-0059,2024-08-28T18:50:41Z,273.52,pos,CA,0
device-0059,2024-09-15T02:19:46Z,166.94,pos,CA,0
device-0059,2024-09-16T18:30:12Z,237.45,pos,CA,0
device-0059,2024-10-07T09:51:33Z,153.02,pos,CA,0
device-0059,2024-10-13T20:09:34Z,209.66,online,CA,0
device-0059,2024-10-18T22:43:55Z,245.28,online,CA,0
device-0059,2024-10-21T12:35:55Z,203.97,pos,MX,0
device-0059,2024-10-24T03:01:59Z,153.44,pos,CA,0
device-0059,2024-11-08T19:53:15Z,57.94,online,CA,0
device-0059,2024-12-13T00:03:03Z,361.15,pos,CA,0
device-0059,2024-12-13T22:35:14Z,176.26,pos,CA,0
device-0059,2024-12-20T05:14:19Z,233.77,pos,CA,0
device-0059,2024-12-21T02:46:14Z,221.39,pos,CA,0
device-0059,2024-12-29T09:31:30Z,2328.17,atm,MX,1
device-0059,2024-12-30T15:04:22Z,257.62,pos,CA,0
device-0060,2024-01-04T10:20:38Z,70.86,online,DE,0
device-0060,2024-01-05T04:28:47Z,134.83,atm,DE,0
device-0060,2024-01-12T11:46:47Z,238.59,pos,DE,0
device-0060,2024-02-02T13:08:49Z,161.65,atm,DE,0
device-0060,2024-02-03T18:57:38Z,141.37,online,DE,0
device-0060,2024-02-11T09:39:29Z,127.55,online,DE,0
device-0060,2024-02-18T17:10:22Z,38.09,pos,DE,0
device-0060,2024-02-20T13:54:19Z,157.78,pos,DE,0
device-0060,2024-02-24T04:55:26Z,166.64,online,DE,0
device-0060,2024-02-24T05:42:10Z,171.34,online,DE,0
device-0060,2024-02-27T04:14:12Z,136.29,pos,DE,0
device-0060,2024-03-02T08:42:03Z,78.81,atm,DE,0
device-0060,2024-03-04T09:14:25Z,127.74,pos,DE,0
device-0060,2024-03-05T10:20:12Z,43.4,online,DE,0
device-0060,2024-03-09T11:50:24Z,258.87,online,DE,0
device-0060,2024-03-11T06:22:05Z,57.02,pos,DE,0
device-0060,2024-03-12T06:42:54Z,159.41,online,DE,0
device-0060,2024-03-15T04:43:56Z,246.15,online,DE,0
device-0060,2024-03-20T18:33:01Z,244.01,atm,DE,1
device-0060,2024-03-28T20:43:44Z,148.9,atm,DE,0
device-0060,2024-03-30T10:17:16Z,102.26,pos,DE,0
device-0060,2024-04-01T09:18:49Z,196.03,online,DE,0
device-0060,2024-04-03T20:29:24Z,164.08,atm,DE,0
device-0060,2024-04-06T00:41:16Z,154.02,online,DE,0
device-0060,2024-04-25T21:53:48Z,83.37,atm,DE,0
device-0060,2024-05-06T05:41:07Z,119.11,online,DE,0
device-0060,2024-05-11T15:43:03Z,122.2,online,DE,0
device-0060,2024-05-15T20:19:00Z,102.03,pos,DE,0
device-0060,2024-05-18T20:20:10Z,59.8,online,DE,0
device-0060,2024-05-21T03:01:15Z,1059.75,atm,DE,1
device-0060,2024-06-03T09:09:40Z,119.83,online,DE,0
device-0060,2024-06-04T15:33:41Z,188.35,online,DE,0
device-0060,2024-06-08T19:24:03Z,1.0,pos,DE,0
device-0060,2024-06-21T13:27:54Z,158.39,pos,DE,0
device-0060,2024-06-22T01:44:32Z,150.57,pos,DE,0
device-0060,2024-06-23T00:56:13Z,89.21,online,CA,0
device-0060,2024-06-25T04:01:10Z,148.24,pos,DE,0
device-0060,2024-06-29T12:08:35Z,38.93,pos,DE,0
device-0060,2024-07-11T18:54:15Z,137.9,online,DE,0
device-0060,2024-07-31T04:30:40Z,12.87,online,FR,1
device-0060,2024-08-02T22:36:41Z,235.43,online,DE,0
device-0060,2024-08-05T14:01:17Z,49.24,online,DE,0
device-0060,2024-08-06T13:52:40Z,165.27,online,DE,0
device-0060,2024-08-07T10:35:55Z,124.86,atm,DE,0
device-0060,2024-08-08T20:05:55Z,250.99,pos,DE,0
device-0060,2024-08-10T07:21:45Z,138.9,atm,DE,0
device-0060,2024-08-15T20:24:28Z,158.9,pos,DE,0
device-0060,2024-08-16T08:32:23Z,172.45,online,DE,0
device-0060,2024-08-27T12:52:53Z,94.11,pos,DE,0
device-0060,2024-09-13T06:11:56Z,107.83,pos,DE,0
device-0060,2024-09-15T17:20:39Z,1.0,pos,DE,0
device-0060,2024-09-25T21:51:38Z,137.82,pos,DE,0
device-0060,2024-09-29T00:18:45Z,38.29,atm,DE,0
device-0060,2024-09-30T00:20:51Z,102.48,online,DE,0
device-0060,2024-10-02T00:51:53Z,144.6,pos,DE,0
device-0060,2024-10-14T13:12:16Z,109.19,pos,DE,0
device-0060,2024-10-24T15:51:19Z,81.39,online,DE,0
device-0060,2024-10-26T19:35:17Z,134.21,online,DE,0
device-0060,2024-11-12T01:36:49Z,204.96,online,DE,0
device-0060,2024-11-18T23:34:13Z,117.75,atm,DE,0
device-0060,2024-11-20T11:51:01Z,154.28,online,DE,0
device-0060,2024-11-27T04:46:46Z,148.87,online,DE,0
device-0060,2024-11-27T06:58:28Z,101.27,pos,MX,0
device-0060,2024-11-27T11:15:42Z,185.5,atm,DE,0
device-0060,2024-11-28T04:07:29Z,33.51,online,DE,0
device-0060,2024-11-29T15:58:28Z,204.13,atm,DE,1
device-0060,2024-12-02T16:41:32Z,88.95,online,DE,0
device-0060,2024-12-05T20:57:41Z,50.35,online,DE,0
device-0060,2024-12-14T11:26:01Z,172.09,atm,DE,0
device-0060,2024-12-18T12:07:49Z,136.25,pos,DE,0
device-0061,2024-01-05T22:29:16Z,124.97,online,GB,0
device-0061,2024-01-23T04:46:04Z,94.17,online,IT,0
device-0061,2024-01-23T06:21:17Z,139.36,pos,IT,0
device-0061,2024-01-25T13:14:46Z,110.25,pos,US,0
device-0061,2024-02-03T14:38:09Z,118.72,pos,IT,0
device-0061,2024-02-22T10:03:52Z,152.61,online,IT,0
device-0061,2024-03-08T04:04:20Z,148.3,online,IT,0
device-0061,2024-03-08T17:20:58Z,169.91,online,IT,0
device-0061,2024-03-11T23:22:23Z,123.0,online,IT,0
device-0061,2024-03-18T16:35:51Z,133.12,pos,IT,0
device-0061,2024-03-18T23:31:08Z,236.2,pos,IT,0
device-0061,2024-03-25T03:51:02Z,124.87,pos,IT,0
device-0061,2024-04-16T05:27:22Z,960.84,atm,IT,1
device-0061,2024-04-19T02:59:05Z,184.2,online,NL,0
device-0061,2024-04-19T22:48:59Z,170.98,pos,FR,0
device-0061,2024-04-23T12:35:47Z,260.46,online,FR,0
device-0061,2024-05-14T02:53:58Z,199.66,online,IT,0
device-0061,2024-05-16T01:37:13Z,208.1,online,IT,0
device-0061,2024-05-16T11:18:38Z,81.22,pos,IT,0
device-0061,2024-05-24T18:26:25Z,20.33,pos,IT,0
device-0061,2024-05-26T23:52:43Z,135.4,pos,IT,0
device-0061,2024-05-30T13:37:14Z,201.79,pos,IT,0
device-0061,2024-06-01T03:44:54Z,225.33,online,IT,0
device-0061,2024-06-02T04:15:05Z,167.2,online,IT,0
device-0061,2024-06-08T04:37:55Z,191.59,online,IT,0
device-0061,2024-06-08T10:44:42Z,184.6,pos,IT,0
device-0061,2024-06-12T01:29:27Z,45.1,atm,GB,0
device-0061,2024-06-12T21:13:49Z,106.33,pos,IT,0
device-0061,2024-06-21T22:27:45Z,237.58,online,IT,0
device-0061,2024-06-22T16:24:44Z,106.03,online,IT,0
device-0061,2024-06-28T19:44:29Z,280.23,online,IT,0
device-0061,2024-07-10T07:43:14Z,87.67,online,IT,0
device-0061,2024-07-26T05:47:49Z,242.9,online,IT,0
device-0061,2024-07-29T13:58:13Z,177.59,pos,IT,0
device-0061,2024-08-04T18:42:29Z,204.22,online,IT,0
device-0061,2024-08-11T03:29:02Z,161.27,online,IT,0
device-0061,2024-08-13T12:37:56Z,93.98,online,IT,0
device-0061,2024-08-17T20:46:46Z,282.58,online,IT,0
device-0061,2024-08-31T01:04:43Z,124.84,pos,IT,0
device-0061,2024-09-03T20:29:48Z,272.28,online,IT,0
device-0061,2024-09-12T17:18:43Z,95.14,pos,IT,0
device-0061,2024-10-17T19:56:06Z,299.04,online,IT,0
device-0061,2024-10-22T06:07:12Z,50.78,online,IT,0
device-0061,2024-10-27T22:00:33Z,276.54,online,IT,0
device-0061,2024-10-31T15:01:32Z,202.27,online,IT,0
device-0061,2024-11-15T23:26:30Z,1.0,online,IT,0
device-0061,2024-11-20T08:53:56Z,292.28,pos,IT,0
device-0061,2024-11-20T15:39:17Z,134.47,online,IT,0
device-0061,2024-11-22T10:25:40Z,114.06,online,GB,0
device-0061,2024-11-28T23:27:04Z,235.21,online,IT,0
device-0061,2024-11-29T08:22:59Z,59.1,online,IT,0
device-0061,2024-12-05T11:38:08Z,41.03,online,IT,0
device-0061,2024-12-10T02:40:08Z,340.11,online,IT,0
device-0061,2024-12-13T11:45:52Z,314.83,online,IT,0
device-0061,2024-12-16T00:59:42Z,69.07,atm,IT,0
device-0061,2024-12-18T01:27:54Z,80.81,pos,IT,0
device-0061,2024-12-30T10:21:30Z,198.72,online,IT,0
device-0061,2024-12-30T19:46:36Z,191.41,online,IT,0
device-0062,2024-01-13T22:03:48Z,238.56,online,FR,0
device-0062,2024-03-20T08:40:59Z,243.24,online,FR,0
device-0062,2024-04-27T13:12:46Z,221.75,pos,FR,0
device-0062,2024-05-09T21:57:59Z,135.88,online,FR,0
device-0062,2024-06-11T14:22:34Z,118.92,pos,DE,0
device-0062,2024-06-12T08:33:10Z,145.0,online,FR,0
device-0062,2024-06-21T12:18:34Z,103.43,online,FR,0
device-0062,2024-07-01T22:04:04Z,117.01,pos,CA,0
device-0062,2024-07-15T22:12:15Z,167.2,online,FR,0
device-0062,2024-07-30T16:22:27Z,82.2,pos,FR,0
device-0062,2024-08-06T07:08:47Z,164.68,online,FR,0
device-0062,2024-08-12T10:14:09Z,222.7,atm,FR,0
device-0062,2024-08-13T08:00:38Z,96.29,pos,FR,0
device-0062,2024-08-27T02:49:48Z,240.59,online,JP,0
device-0062,2024-09-04T15:36:45Z,1.0,online,FR,0
device-0062,2024-09-06T11:21:03Z,251.56,online,FR,0
device-0062,2024-09-07T08:13:13Z,154.51,online,FR,0
device-0062,2024-09-19T15:07:57Z,57.79,pos,FR,0
device-0062,2024-09-26T08:48:57Z,24.17,online,FR,1
device-0062,2024-11-21T19:26:57Z,186.0,online,FR,0
device-0062,2024-11-28T14:40:12Z,216.31,pos,FR,0
device-0063,2024-01-22T03:02:14Z,88.25,atm,ES,0
device-0063,2024-01-30T05:29:32Z,55.36,online,IT,0
device-0063,2024-03-07T15:34:26Z,141.13,online,IT,0
device-0063,2024-03-12T09:53:23Z,156.64,pos,IT,0
device-0063,2024-03-18T13:27:41Z,50.61,atm,IT,0
device-0063,2024-03-20T01:34:09Z,87.5,online,IT,0
device-0063,2024-03-27T12:54:57Z,100.57,pos,IT,0
device-0063,2024-04-04T09:35:28Z,184.71,pos,IT,0
device-0063,2024-04-20T04:18:40Z,42.77,pos,IT,0
device-0063,2024-05-03T14:15:32Z,92.78,online,IT,0
device-0063,2024-05-27T10:15:21Z,1.0,pos,IT,0
device-0063,2024-06-03T15:04:29Z,157.07,online,IT,0
device-0063,2024-06-04T08:52:58Z,99.74,online,GB,0
device-0063,2024-06-08T12:16:17Z,68.4,pos,IT,0
device-0063,2024-06-11T13:08:19Z,181.08,online,IN,0
device-0063,2024-06-29T00:59:50Z,111.73,pos,IT,0
device-0063,2024-06-29T22:34:52Z,10.17,atm,IT,1
device-0063,2024-07-02T09:40:08Z,38.32,online,IT,0
device-0063,2024-07-12T13:32:44Z,165.94,online,IT,0
device-0063,2024-07-18T02:03:17Z,118.39,pos,IT,0
device-0063,2024-07-24T23:32:06Z,59.78,online,IT,0
device-0063,2024-07-25T00:38:11Z,141.75,online,DE,0
device-0063,2024-08-13T00:53:57Z,63.45,atm,GB,0
device-0063,2024-08-21T06:21:16Z,112.19,atm,IT,0
device-0063,2024-08-24T22:01:49Z,8.03,online,IT,1
device-0063,2024-08-27T14:12:23Z,115.43,online,IT,0
device-0063,2024-09-05T10:44:59Z,81.03,pos,IT,0
device-0063,2024-09-05T19:01:43Z,50.39,pos,CA,0
device-0063,2024-09-05T21:33:24Z,115.43,online,IT,0
device-0063,2024-09-14T01:34:41Z,170.21,atm,IT,0
device-0063,2024-09-18T23:27:53Z,87.81,pos,FR,0
device-0063,2024-09-23T04:36:18Z,174.5,online,IT,0
device-0063,2024-09-28T05:34:15Z,84.74,pos,IT,0
device-0063,2024-09-28T19:39:20Z,19.56,pos,IT,0
device-0063,2024-10-05T19:54:10Z,132.44,pos,IT,0
device-0063,2024-10-13T10:20:59Z,16.33,atm,IT,0
device-0063,2024-10-17T16:28:35Z,59.72,online,IT,0
device-0063,2024-10-26T04:35:40Z,17.3,online,IT,0
device-0063,2024-10-31T00:19:04Z,10.79,pos,IT,0
device-0063,2024-11-08T10:09:14Z,59.83,online,DE,0
device-0063,2024-11-14T23:15:34Z,132.78,pos,CA,0
device-0063,2024-11-26T08:42:58Z,84.47,online,IT,0
device-0063,2024-12-06T13:20:58Z,119.25,online,IT,0
device-0063,2024-12-06T15:55:13Z,171.4,pos,IT,0
device-0063,2024-12-08T16:13:14Z,67.77,online,IT,0
device-0063,2024-12-08T22:25:09Z,101.82,pos,IT,0
device-0063,2024-12-19T04:53:59Z,147.71,online,IT,0
device-0063,2024-12-19T22:35:37Z,67.01,pos,IT,0
device-0063,2024-12-23T16:25:02Z,132.55,pos,IT,0
device-0064,2024-01-02T01:05:56Z,116.71,online,JP,0
device-0064,2024-01-05T20:01:11Z,52.78,online,JP,0
device-0064,2024-01-08T03:16:02Z,113.64,atm,JP,0
device-0064,2024-01-09T00:36:43Z,147.55,pos,JP,0
device-0064,2024-01-13T13:30:37Z,32.64,online,JP,0
device-0064,2024-01-17T12:41:20Z,72.88,pos,JP,0
device-0064,2024-01-17T12:47:42Z,104.62,pos,AU,0
device-0064,2024-01-26T12:15:54Z,103.52,atm,NL,0
device-0064,2024-02-03T01:53:20Z,79.51,pos,JP,0
device-0064,2024-02-05T23:37:13Z,63.19,pos,JP,0
device-0064,2024-02-07T15:28:56Z,23.12,online,JP,0
device-0064,2024-02-26T09:54:57Z,94.57,pos,JP,0
device-0064,2024-03-08T01:22:09Z,140.74,online,FR,0
device-0064,2024-03-13T10:01:59Z,88.71,pos,JP,0
device-0064,2024-03-14T17:44:56Z,60.26,pos,JP,0
device-0064,2024-03-16T09:48:23Z,106.58,pos,JP,0
device-0064,2024-03-18T17:27:33Z,35.89,pos,JP,0
device-0064,2024-04-06T15:41:44Z,34.36,pos,JP,0
device-0064,2024-04-14T01:47:49Z,79.6,online,JP,0
device-0064,2024-04-15T08:13:09Z,130.54,pos,JP,0
device-0064,2024-04-18T05:41:00Z,16.49,online,JP,1
device-0064,2024-04-20T09:20:54Z,85.74,pos,JP,0
device-0064,2024-04-25T12:48:56Z,81.86,online,NL,0
device-0064,2024-04-29T08:44:36Z,96.73,pos,JP,0
device-0064,2024-05-15T18:37:07Z,83.14,online,JP,0
device-0064,2024-05-28T09:46:14Z,58.34,online,JP,0
device-0064,2024-05-28T14:16:01Z,73.12,online,JP,0
device-0064,2024-06-03T21:58:54Z,81.33,online,JP,0
device-0064,2024-06-04T14:35:48Z,181.44,online,AU,0
device-0064,2024-06-07T20:31:49Z,79.43,online,JP,0
device-0064,2024-06-17T11:34:23Z,89.6,online,JP,0
device-0064,2024-07-05T12:38:41Z,132.03,online,JP,0
device-0064,2024-07-07T01:48:35Z,106.04,online,JP,0
device-0064,2024-07-26T14:19:17Z,82.01,online,JP,0
device-0064,2024-07-27T14:15:50Z,104.91,online,JP,0
device-0064,2024-08-01T13:54:25Z,72.32,pos,JP,0
device-0064,2024-08-03T22:05:22Z,56.58,pos,JP,0
device-0064,2024-08-14T17:40:38Z,8.93,pos,JP,0
device-0064,2024-08-16T08:26:33Z,130.68,atm,JP,0
device-0064,2024-08-20T19:39:25Z,85.46,online,ES,0
device-0064,2024-09-09T00:47:15Z,61.8,online,JP,0
device-0064,2024-09-12T07:30:17Z,78.85,online,JP,0
device-0064,2024-09-16T02:05:45Z,112.26,atm,JP,0
device-0064,2024-10-03T10:51:36Z,84.64,pos,JP,0
device-0064,2024-10-11T01:00:06Z,125.7,online,JP,0
device-0064,2024-10-14T20:24:10Z,66.39,pos,JP,0
device-0064,2024-10-15T03:49:33Z,153.18,online,JP,0
device-0064,2024-10-18T20:26:49Z,66.14,pos,JP,0
device-0064,2024-10-21T00:16:10Z,45.6,pos,JP,0
device-0064,2024-10-22T20:26:43Z,55.46,pos,GB,0
device-0064,2024-11-04T15:56:28Z,137.21,online,JP,0
device-0064,2024-11-06T20:15:54Z,85.81,online,AU,0
device-0064,2024-11-11T03:59:00Z,101.67,pos,JP,0
device-0064,2024-11-17T21:40:16Z,66.82,pos,JP,0
device-0064,2024-11-18T23:32:51Z,38.78,online,JP,0
device-0064,2024-11-19T10:28:31Z,53.98,pos,JP,0
device-0064,2024-11-23T15:04:32Z,38.92,pos,JP,0
device-0064,2024-11-25T22:36:16Z,51.96,pos,JP,0
device-0064,2024-11-26T19:12:12Z,143.16,atm,JP,0
device-0064,2024-11-28T22:40:32Z,27.73,online,JP,0
device-0064,2024-12-02T16:34:29Z,77.66,online,JP,0
device-0064,2024-12-09T23:33:49Z,105.59,atm,JP,0
device-0064,2024-12-18T21:31:19Z,59.06,pos,JP,0
device-0064,2024-12-22T20:56:16Z,99.11,pos,JP,0
device-0065,2024-01-01T01:14:22Z,59.46,online,IT,0
device-0065,2024-01-04T02:41:54Z,71.35,pos,IT,0
device-0065,2024-01-17T16:46:10Z,108.67,online,MX,0
device-0065,2024-01-22T03:10:38Z,1.0,online,IT,0
device-0065,2024-01-22T23:41:04Z,40.68,pos,NL,0
device-0065,2024-02-09T19:49:30Z,66.18,pos,IT,0
device-0065,2024-02-15T22:18:55Z,54.19,atm,IT,0
device-0065,2024-02-18T07:04:45Z,77.12,pos,IT,0
device-0065,2024-03-02T22:12:56Z,45.26,online,IT,0
device-0065,2024-03-10T19:52:33Z,70.52,online,IT,0
device-0065,2024-03-18T16:25:26Z,55.93,pos,IT,0
device-0065,2024-03-24T00:42:21Z,26.1,online,IT,0
device-0065,2024-03-24T10:09:23Z,66.78,online,IT,0
device-0065,2024-04-03T05:38:35Z,84.15,pos,IT,0
device-0065,2024-04-04T07:52:28Z,45.17,atm,IT,0
device-0065,2024-04-09T06:55:28Z,33.82,online,IT,0
device-0065,2024-04-23T22:04:52Z,99.82,online,AU,0
device-0065,2024-06-01T09:38:56Z,25.92,online,IT,0
device-0065,2024-06-02T17:12:51Z,43.33,online,IT,0
device-0065,2024-06-12T14:05:50Z,32.31,pos,IT,0
device-0065,2024-06-13T07:10:43Z,17.01,online,IT,0
device-0065,2024-06-19T14:32:09Z,23.18,pos,IT,0
device-0065,2024-06-27T15:34:02Z,49.66,online,MX,0
device-0065,2024-06-30T13:19:51Z,74.54,pos,IT,0
device-0065,2024-07-05T01:08:38Z,15.99,online,IT,0
device-0065,2024-07-08T20:35:18Z,69.56,online,IT,0
device-0065,2024-07-11T06:07:18Z,38.82,online,IT,0
device-0065,2024-07-23T11:53:18Z,31.42,online,IT,0
device-0065,2024-07-26T15:01:29Z,56.68,online,IT,0
device-0065,2024-08-03T17:51:32Z,79.53,atm,IT,0
device-0065,2024-08-06T21:42:36Z,55.82,online,IT,0
device-0065,2024-08-17T08:11:34Z,45.38,atm,IT,0
device-0065,2024-08-22T19:44:45Z,16.0,pos,IT,0
device-0065,2024-08-27T20:19:27Z,63.15,pos,IT,0
device-0065,2024-09-01T09:02:22Z,75.86,online,IT,0
device-0065,2024-09-03T12:50:34Z,61.27,atm,IT,0
device-0065,2024-09-05T04:47:34Z,73.34,online,IT,0
device-0065,2024-09-05T23:12:54Z,63.01,online,IT,0
device-0065,2024-09-13T22:25:49Z,21.0,online,IT,0
device-0065,2024-09-20T08:32:30Z,1.0,online,IT,0
device-0065,2024-09-20T15:46:12Z,8.63,pos,IT,0
device-0065,2024-09-21T10:24:13Z,60.53,online,IT,0
device-0065,2024-09-23T10:04:53Z,65.31,online,IT,0
device-0065,2024-09-24T23:40:19Z,77.53,online,US,0
device-0065,2024-09-26T07:45:21Z,85.82,online,IT,0
device-0065,2024-10-03T04:34:02Z,37.98,online,IT,0
device-0065,2024-10-04T02:08:39Z,66.45,pos,IT,0
device-0065,2024-10-12T13:51:46Z,18.69,online,IT,0
device-0065,2024-10-15T18:48:05Z,47.56,atm,IT,0
device-0065,2024-11-04T10:29:55Z,51.02,pos,IT,0
device-0065,2024-11-06T14:27:42Z,46.2,atm,IT,0
device-0065,2024-11-07T04:33:12Z,53.02,pos,IT,0
device-0065,2024-11-14T09:49:10Z,23.11,online,IT,0
device-0065,2024-11-24T06:28:15Z,68.26,online,IT,0
device-0065,2024-11-30T05:28:32Z,66.19,online,IT,0
device-0065,2024-12-13T17:43:58Z,77.18,online,IT,0
device-0065,2024-12-13T21:10:37Z,77.35,atm,IT,0
device-0065,2024-12-16T05:21:46Z,64.86,atm,IT,0
device-0065,2024-12-24T09:34:37Z,96.76,online,IT,0
device-0065,2024-12-26T10:45:52Z,35.29,pos,IT,0
device-0066,2024-01-09T21:00:57Z,100.44,pos,BR,0
device-0066,2024-01-12T19:19:07Z,151.73,atm,CA,0
device-0066,2024-01-18T13:30:03Z,208.26,pos,CA,0
device-0066,2024-01-22T14:29:53Z,192.49,pos,CA,0
device-0066,2024-01-22T23:40:51Z,131.17,online,CA,0
device-0066,2024-01-23T13:19:38Z,144.16,pos,CA,0
device-0066,2024-01-27T04:08:38Z,195.14,online,CA,0
device-0066,2024-01-27T20:38:49Z,233.31,online,CA,0
device-0066,2024-02-08T18:54:45Z,16.19,online,CA,1
device-0066,2024-02-10T12:25:13Z,102.5,online,CA,0
device-0066,2024-02-21T08:54:20Z,68.54,pos,CA,0
device-0066,2024-02-23T11:38:39Z,130.85,online,IT,0
device-0066,2024-02-25T19:34:12Z,88.16,pos,CA,0
device-0066,2024-02-26T23:10:11Z,140.24,pos,CA,0
device-0066,2024-02-29T07:51:00Z,118.18,online,CA,0
device-0066,2024-02-29T08:43:35Z,135.63,pos,CA,0
device-0066,2024-03-15T23:54:07Z,254.02,pos,NL,0
device-0066,2024-03-19T05:48:17Z,106.16,online,CA,0
device-0066,2024-03-19T08:20:54Z,637.21,atm,CA,1
device-0066,2024-03-27T22:56:01Z,188.55,online,CA,0
device-0066,2024-03-29T12:54:46Z,211.43,online,CA,0
device-0066,2024-04-05T04:58:02Z,43.34,online,CA,0
device-0066,2024-04-12T08:41:34Z,228.12,pos,CA,0
device-0066,2024-04-14T14:25:34Z,185.12,pos,CA,0
device-0066,2024-04-14T23:03:03Z,263.95,online,CA,0
device-0066,2024-04-15T06:04:35Z,95.74,online,CA,0
device-0066,2024-04-23T14:37:44Z,194.28,atm,CA,0
device-0066,2024-04-27T11:50:43Z,65.44,online,CA,0
device-0066,2024-05-02T08:35:02Z,145.33,pos,CA,0
device-0066,2024-05-02T19:02:15Z,43.96,online,CA,0
device-0066,2024-05-06T06:06:55Z,176.6,online,CA,0
device-0066,2024-05-07T07:06:53Z,59.81,pos,CA,0
device-0066,2024-05-08T23:36:56Z,80.74,pos,CA,0
device-0066,2024-05-11T02:27:34Z,135.14,pos,CA,0
device-0066,2024-05-18T09:13:24Z,130.25,atm,CA,0
device-0066,2024-05-18T13:53:53Z,248.03,pos,CA,0
device-0066,2024-05-20T19:26:10Z,112.8,pos,GB,0
device-0066,2024-05-26T23:25:46Z,127.52,pos,CA,0
device-0066,2024-06-04T00:19:48Z,129.14,pos,CA,0
device-0066,2024-06-06T19:28:31Z,87.05,atm,CA,0
device-0066,2024-06-06T21:11:20Z,80.07,atm,US,0
device-0066,2024-06-08T20:36:17Z,80.75,pos,CA,0
device-0066,2024-06-21T05:16:39Z,26.54,online,CA,0
device-0066,2024-06-23T12:42:52Z,186.13,pos,CA,0
device-0066,2024-07-01T00:04:37Z,153.16,online,CA,0
device-0066,2024-07-01T12:16:11Z,122.16,pos,CA,0
device-0066,2024-07-05T19:41:20Z,175.11,pos,CA,0
device-0066,2024-07-08T16:43:27Z,99.27,online,CA,0
device-0066,2024-07-11T18:46:45Z,1.0,online,CA,0
device-0066,2024-07-16T20:19:10Z,86.54,atm,CA,0
device-0066,2024-07-23T09:59:19Z,132.14,online,FR,0
device-0066,2024-07-30T12:28:09Z,96.48,pos,CA,0
device-0066,2024-07-31T20:13:15Z,134.25,pos,JP,0
device-0066,2024-08-01T01:39:35Z,112.73,online,CA,0
device-0066,2024-08-06T16:43:07Z,114.4,online,CA,0
device-0066,2024-08-10T13:05:37Z,206.69,online,CA,0
device-0066,2024-08-11T01:00:27Z,172.23,pos,CA,0
device-0066,2024-08-15T23:55:54Z,199.73,pos,CA,0
device-0066,2024-08-20T12:40:50Z,54.69,atm,CA,0
device-0066,2024-08-24T07:51:33Z,184.03,pos,CA,0
device-0066,2024-08-24T15:57:12Z,118.14,online,CA,0
device-0066,2024-08-26T12:36:16Z,120.03,online,CA,0
device-0066,2024-08-30T07:12:55Z,107.67,pos,CA,0
device-0066,2024-08-30T21:18:25Z,90.19,pos,CA,0
device-0066,2024-09-05T16:09:05Z,106.46,pos,CA,0
device-0066,2024-09-06T02:10:03Z,7.18,pos,CA,0
device-0066,2024-09-06T10:07:30Z,195.19,atm,CA,0
device-0066,2024-09-06T16:49:18Z,87.74,pos,CA,0
device-0066,2024-09-10T21:30:58Z,43.03,pos,CA,0
device-0066,2024-09-15T06:08:11Z,132.97,pos,CA,0
device-0066,2024-09-20T09:56:29Z,168.62,pos,IN,0
device-0066,2024-09-28T11:15:43Z,168.23,atm,CA,0
device-0066,2024-09-28T19:00:48Z,101.54,atm,IT,0
device-0066,2024-09-30T02:55:22Z,1.0,online,CA,0
device-0066,2024-10-01T09:52:55Z,116.6,online,CA,0
device-0066,2024-10-04T17:31:02Z,4.03,pos,CA,0
device-0066,2024-10-10T13:08:55Z,206.18,pos,AU,0
device-0066,2024-10-11T00:05:29Z,72.0,online,CA,0
device-0066,2024-10-13T12:55:32Z,106.34,online,JP,0
device-0066,2024-10-14T10:09:54Z,76.66,pos,CA,0
device-0066,2024-10-17T08:04:31Z,98.15,atm,CA,0
device-0066,2024-10-17T20:41:30Z,111.93,online,CA,0
device-0066,2024-10-19T15:13:53Z,142.6,pos,CA,0
device-0066,2024-10-21T14:45:53Z,12.75,online,CA,0
device-0066,2024-10-24T21:06:29Z,35.61,online,CA,0
device-0066,2024-11-01T09:19:30Z,186.15,pos,CA,0
device-0066,2024-11-02T06:18:26Z,107.2,online,CA,0
device-0066,2024-11-02T11:03:12Z,189.0,pos,CA,0
device-0066,2024-11-06T20:36:05Z,242.1,pos,CA,0
device-0066,2024-11-07T05:52:34Z,198.09,online,CA,0
device-0066,2024-11-08T05:40:58Z,72.69,online,CA,0
device-0066,2024-11-09T12:23:46Z,42.37,pos,CA,0
device-0066,2024-11-11T08:02:58Z,53.09,pos,GB,0
device-0066,2024-11-15T21:11:02Z,133.98,pos,CA,0
device-0066,2024-11-17T01:30:14Z,50.39,pos,CA,0
device-0066,2024-11-17T17:07:36Z,1366.0,atm,CA,1
device-0066,2024-11-25T22:15:43Z,241.6,online,CA,0
device-0066,2024-11-28T08:58:14Z,85.11,online,CA,0
